"Nome","Hostname","IP","Status","Grupo"
"TELECONTROLE_IVI2_rgrA","TELECONTROLE_IVI2_rgrA","172.20.168.253","Desabilitado",""
"TELECONTROLE_IVI2_realA","TELECONTROLE_IVI2_realA","172.20.168.252","Desabilitado",""
"TELECONTROLE_IVI2_rgrB","TELECONTROLE_IVI2_rgrB","172.20.168.125","Desabilitado",""
"TELECONTROLE_IVI2_realB","TELECONTROLE_IVI2_realB","172.20.168.124","Desabilitado",""
"TELECONTROLE_IVP_realB","TELECONTROLE_IVP_realB","172.16.76.60","Desabilitado",""
"TELECONTROLE_IVP_realA","TELECONTROLE_IVP_realA","172.16.76.188","Desabilitado",""
"TELECONTROLE_IVP_rgrA","TELECONTROLE_IVP_rgrA","172.16.76.189","Desabilitado",""
"TELECONTROLE_IVP_rgrB","TELECONTROLE_IVP_rgrB","172.16.76.61","Desabilitado",""
"TELECONTROLE_JLAB_realB","TELECONTROLE_JLAB_realB","172.30.41.1","Desabilitado",""
"TELECONTROLE_JLAB_realA","TELECONTROLE_JLAB_realA","172.31.41.1","Desabilitado",""
"TELECONTROLE_JLAB_rgrB","TELECONTROLE_JLAB_rgrB","172.16.85.125","Desabilitado",""
"TELECONTROLE_JLAB_rgrA","TELECONTROLE_JLAB_rgrA","172.16.85.253","Desabilitado",""
"TELECONTROLE_JNO_realA","TELECONTROLE_JNO_realA","172.20.146.252","Desabilitado",""
"TELECONTROLE_JNO_realB","TELECONTROLE_JNO_realB","172.20.146.124","Desabilitado",""
"TELECONTROLE_JNO_rgrA","TELECONTROLE_JNO_rgrA","172.20.146.253","Desabilitado",""
"TELECONTROLE_JNO_rgrB","TELECONTROLE_JNO_rgrB","172.20.146.125","Desabilitado",""
"TELECONTROLE_JOI_realB","TELECONTROLE_JOI_realB","172.16.86.188","Desabilitado",""
"TELECONTROLE_JOI_realA","TELECONTROLE_JOI_realA","172.16.86.252","Desabilitado",""
"TELECONTROLE_JOI_rgrA","TELECONTROLE_JOI_rgrA","172.16.86.253","Desabilitado",""
"TELECONTROLE_JOI_rgrB","TELECONTROLE_JOI_rgrB","172.16.86.189","Desabilitado",""
"TELECONTROLE_LGR_realA","TELECONTROLE_LGR_realA","172.20.211.252","Desabilitado",""
"TELECONTROLE_LGR_realB","TELECONTROLE_LGR_realB","172.20.211.124","Desabilitado",""
"TELECONTROLE_LGR_rgrA","TELECONTROLE_LGR_rgrA","172.20.211.253","Desabilitado",""
"TELECONTROLE_LGR_rgrB","TELECONTROLE_LGR_rgrB","172.20.211.125","Desabilitado",""
"TELECONTROLE_LIV3_realA","TELECONTROLE_LIV3_realA","172.20.224.252","Desabilitado",""
"TELECONTROLE_LIV3_realB","TELECONTROLE_LIV3_realB","172.20.224.124","Desabilitado",""
"TELECONTROLE_LIV3_rgrA","TELECONTROLE_LIV3_rgrA","172.20.224.253","Desabilitado",""
"TELECONTROLE_LIV3_rgrB","TELECONTROLE_LIV3_rgrB","172.20.224.125","Desabilitado",""
"TELECONTROLE_LNA_rgrA","TELECONTROLE_LNA_rgrA","172.20.157.253","Desabilitado",""
"TELECONTROLE_LNA_rgrB","TELECONTROLE_LNA_rgrB","172.20.157.125","Desabilitado",""
"TELECONTROLE_LNA_realA","TELECONTROLE_LNA_realA","172.20.157.252","Desabilitado",""
"TELECONTROLE_LNA_realB","TELECONTROLE_LNA_realB","172.20.157.124","Desabilitado",""
"TELECONTROLE_LNS_realA","TELECONTROLE_LNS_realA","172.20.200.252","Desabilitado",""
"TELECONTROLE_LNS_realB","TELECONTROLE_LNS_realB","172.20.200.124","Desabilitado",""
"TELECONTROLE_LNS_rgrB","TELECONTROLE_LNS_rgrB","172.20.200.125","Desabilitado",""
"TELECONTROLE_LNS_rgrA","TELECONTROLE_LNS_rgrA","172.20.200.253","Desabilitado",""
"TELECONTROLE_MBR3_rgrA","TELECONTROLE_MBR3_rgrA","172.20.219.253","Desabilitado",""
"TELECONTROLE_MBR3_rgrB","TELECONTROLE_MBR3_rgrB","172.20.219.125","Desabilitado",""
"TELECONTROLE_MBR3_realA","TELECONTROLE_MBR3_realA","172.20.219.252","Desabilitado",""
"TELECONTROLE_MBR3_realB","TELECONTROLE_MBR3_realB","172.20.219.124","Desabilitado",""
"TELECONTROLE_MBR_rgrA","TELECONTROLE_MBR_rgrA","172.20.187.253","Desabilitado",""
"TELECONTROLE_MBR_rgrB","TELECONTROLE_MBR_rgrB","172.20.187.125","Desabilitado",""
"TELECONTROLE_MBR_realA","TELECONTROLE_MBR_realA","172.20.187.252","Desabilitado",""
"TELECONTROLE_MBR_realB","TELECONTROLE_MBR_realB","172.20.187.124","Desabilitado",""
"TELECONTROLE_MCH_rgrA","TELECONTROLE_MCH_rgrA","172.16.73.253","Desabilitado",""
"TELECONTROLE_MCH_rgrB","TELECONTROLE_MCH_rgrB","172.16.73.125","Desabilitado",""
"TELECONTROLE_MCH_realA","TELECONTROLE_MCH_realA","172.16.73.252","Desabilitado",""
"TELECONTROLE_MCH_realB","TELECONTROLE_MCH_realB","172.16.73.124","Desabilitado",""
"TELECONTROLE_MCL_realB","TELECONTROLE_MCL_realB","172.16.98.60","Desabilitado",""
"TELECONTROLE_MCL_realA","TELECONTROLE_MCL_realA","172.16.98.124","Desabilitado",""
"TELECONTROLE_MCL_rgrA","TELECONTROLE_MCL_rgrA","172.16.98.125","Desabilitado",""
"TELECONTROLE_MCL_rgrB","TELECONTROLE_MCL_rgrB","172.16.98.61","Desabilitado",""
"TELECONTROLE_MIM2_rgrA","TELECONTROLE_MIM2_rgrA","172.20.218.253","Desabilitado",""
"TELECONTROLE_MIM2_rgrB","TELECONTROLE_MIM2_rgrB","172.20.218.125","Desabilitado",""
"TELECONTROLE_MIM2_realA","TELECONTROLE_MIM2_realA","172.20.218.252","Desabilitado",""
"TELECONTROLE_MIM2_realB","TELECONTROLE_MIM2_realB","172.20.218.124","Desabilitado",""
"TELECONTROLE_MIM_rgrB","TELECONTROLE_MIM_rgrB","172.20.143.125","Desabilitado",""
"TELECONTROLE_MIM_realB","TELECONTROLE_MIM_realB","172.20.143.124","Desabilitado",""
"TELECONTROLE_MIM_realA","TELECONTROLE_MIM_realA","172.20.143.252","Desabilitado",""
"TELECONTROLE_MIS_realA","TELECONTROLE_MIS_realA","172.16.93.124","Desabilitado",""
"TELECONTROLE_MIS_realB","TELECONTROLE_MIS_realB","172.16.93.60","Desabilitado",""
"TELECONTROLE_MIS_rgrA","TELECONTROLE_MIS_rgrA","172.16.93.125","Desabilitado",""
"TELECONTROLE_MIS_rgrB","TELECONTROLE_MIS_rgrB","172.16.93.61","Desabilitado",""
"TELECONTROLE_NPE2_rgrA","TELECONTROLE_NPE2_rgrA","172.20.138.253","Desabilitado",""
"TELECONTROLE_NPE2_rgrB","TELECONTROLE_NPE2_rgrB","172.20.138.125","Desabilitado",""
"TELECONTROLE_NPE2_realA","TELECONTROLE_NPE2_realA","172.20.138.252","Desabilitado",""
"TELECONTROLE_NPE2_realB","TELECONTROLE_NPE2_realB","172.20.138.124","Desabilitado",""
"TELECONTROLE_NPR2_rgrA","TELECONTROLE_NPR2_rgrA","172.20.171.253","Desabilitado",""
"TELECONTROLE_NPR2_rgrB","TELECONTROLE_NPR2_rgrB","172.20.171.125","Desabilitado",""
"TELECONTROLE_NPR2_realA","TELECONTROLE_NPR2_realA","172.20.171.252","Desabilitado",""
"TELECONTROLE_NPR2_realB","TELECONTROLE_NPR2_realB","172.20.171.124","Desabilitado",""
"TELECONTROLE_OSO2_realA","TELECONTROLE_OSO2_realA","172.20.130.252","Desabilitado",""
"TELECONTROLE_OSO2_realB","TELECONTROLE_OSO2_realB","172.16.87.252","Desabilitado",""
"TELECONTROLE_OSO2_rgrA","TELECONTROLE_OSO2_rgrA","172.20.130.253","Desabilitado",""
"TELECONTROLE_OSO2_rgrB","TELECONTROLE_OSO2_rgrB","172.16.87.253","Desabilitado",""
"TELECONTROLE_PAL_rgrA","TELECONTROLE_PAL_rgrA","172.20.201.253","Desabilitado",""
"TELECONTROLE_PAL_realA","TELECONTROLE_PAL_realA","172.20.201.252","Desabilitado",""
"TELECONTROLE_PAL_rgrB","TELECONTROLE_PAL_rgrB","172.20.201.125","Desabilitado",""
"TELECONTROLE_PAL_realB","TELECONTROLE_PAL_realB","172.20.201.124","Desabilitado",""
"TELECONTROLE_PFU_realA","TELECONTROLE_PFU_realA","172.16.71.252","Desabilitado",""
"TELECONTROLE_PFU_realB","TELECONTROLE_PFU_realB","172.16.71.124","Desabilitado",""
"TELECONTROLE_PFU_rgrB","TELECONTROLE_PFU_rgrB","172.16.71.125","Desabilitado",""
"TELECONTROLE_PFU_rgrA","TELECONTROLE_PFU_rgrA","172.16.71.253","Desabilitado",""
"TELECONTROLE_PGR_rgrA","TELECONTROLE_PGR_rgrA","172.20.199.253","Desabilitado",""
"TELECONTROLE_PGR_rgrB","TELECONTROLE_PGR_rgrB","172.20.199.125","Desabilitado",""
"TELECONTROLE_PGR_realA","TELECONTROLE_PGR_realA","172.20.199.252","Desabilitado",""
"TELECONTROLE_PGR_realB","TELECONTROLE_PGR_realB","172.20.199.124","Desabilitado",""
"TELECONTROLE_PIN2_rgrA","TELECONTROLE_PIN2_rgrA","172.20.169.253","Desabilitado",""
"TELECONTROLE_PIN2_rgrB","TELECONTROLE_PIN2_rgrB","172.20.169.125","Desabilitado",""
"TELECONTROLE_PIN2_realA","TELECONTROLE_PIN2_realA","172.20.169.252","Desabilitado",""
"TELECONTROLE_PIN2_realB","TELECONTROLE_PIN2_realB","172.20.169.124","Desabilitado",""
"TELECONTROLE_PME_1_realA","TELECONTROLE_PME_1_realA","172.16.92.188","Desabilitado",""
"TELECONTROLE_PME_1_realB","TELECONTROLE_PME_1_realB","172.16.92.60","Desabilitado",""
"TELECONTROLE_PME_1_rgrB","TELECONTROLE_PME_1_rgrB","172.16.92.61","Desabilitado",""
"TELECONTROLE_PME_1_rgrA","TELECONTROLE_PME_1_rgrA","172.16.92.189","Desabilitado",""
"TELECONTROLE_PME_2_realA","TELECONTROLE_PME_2_realA","172.20.161.252","Desabilitado",""
"TELECONTROLE_PME_2_realB","TELECONTROLE_PME_2_realB","172.20.161.124","Desabilitado",""
"TELECONTROLE_PME_2_rgrA","TELECONTROLE_PME_2_rgrA","172.20.161.253","Desabilitado",""
"TELECONTROLE_PME_2_rgrB","TELECONTROLE_PME_2_rgrB","172.20.161.125","Desabilitado",""
"TELECONTROLE_QUI_rgrA","TELECONTROLE_QUI_rgrA","172.20.156.253","Desabilitado",""
"TELECONTROLE_QUI_rgrB","TELECONTROLE_QUI_rgrB","172.20.156.125","Desabilitado",""
"TELECONTROLE_QUI_realA","TELECONTROLE_QUI_realA","172.20.156.252","Desabilitado",""
"TELECONTROLE_QUI_realB","TELECONTROLE_QUI_realB","172.20.156.124","Desabilitado",""
"TELECONTROLE_SCR1_rgrA","TELECONTROLE_SCR1_rgrA","172.16.92.253","Desabilitado",""
"TELECONTROLE_SCR1_rgrB","TELECONTROLE_SCR1_rgrB","172.16.92.125","Desabilitado",""
"TELECONTROLE_SCR1_realA","TELECONTROLE_SCR1_realA","172.16.92.252","Desabilitado",""
"TELECONTROLE_SCR1_realB","TELECONTROLE_SCR1_realB","172.16.92.124","Desabilitado",""
"TELECONTROLE_SDI_rgrA","TELECONTROLE_SDI_rgrA","172.20.210.253","Desabilitado",""
"TELECONTROLE_SDI_rgrB","TELECONTROLE_SDI_rgrB","172.20.210.125","Desabilitado",""
"TELECONTROLE_SDI_realA","TELECONTROLE_SDI_realA","172.20.210.252","Desabilitado",""
"TELECONTROLE_SDI_realB","TELECONTROLE_SDI_realB","172.20.210.124","Desabilitado",""
"TELECONTROLE_SID_rgrA","TELECONTROLE_SID_rgrA","172.20.151.253","Desabilitado",""
"TELECONTROLE_SID_rgrB","TELECONTROLE_SID_rgrB","172.20.151.125","Desabilitado",""
"TELECONTROLE_SID_realA","TELECONTROLE_SID_realA","172.20.151.252","Desabilitado",""
"TELECONTROLE_SID_realB","TELECONTROLE_SID_realB","172.20.151.124","Desabilitado",""
"TELECONTROLE_SMA3_rgrA","TELECONTROLE_SMA3_rgrA","172.20.190.253","Desabilitado",""
"TELECONTROLE_SMA3_rgrB","TELECONTROLE_SMA3_rgrB","172.20.190.125","Desabilitado",""
"TELECONTROLE_SMA3_realA","TELECONTROLE_SMA3_realA","172.20.190.252","Desabilitado",""
"TELECONTROLE_SMA3_realB","TELECONTROLE_SMA3_realB","172.20.190.124","Desabilitado",""
"TELECONTROLE_SOS_rgrA","TELECONTROLE_SOS_rgrA","172.16.76.253","Desabilitado",""
"TELECONTROLE_SOS_rgrB","TELECONTROLE_SOS_rgrB","172.16.76.125","Desabilitado",""
"TELECONTROLE_SOS_realA","TELECONTROLE_SOS_realA","172.16.76.252","Desabilitado",""
"TELECONTROLE_SOS_realB","TELECONTROLE_SOS_realB","172.16.76.124","Desabilitado",""
"TELECONTROLE_SSA_realA","TELECONTROLE_SSA_realA","172.16.70.124","Desabilitado",""
"TELECONTROLE_SSA_realB","TELECONTROLE_SSA_realB","172.16.70.60","Desabilitado",""
"TELECONTROLE_SSA_rgrB","TELECONTROLE_SSA_rgrB","172.16.70.61","Desabilitado",""
"TELECONTROLE_SSA_rgrA","TELECONTROLE_SSA_rgrA","172.16.70.125","Desabilitado",""
"TELECONTROLE_STA_rgrA","TELECONTROLE_STA_rgrA","172.16.91.253","Desabilitado",""
"TELECONTROLE_STA_rgrB","TELECONTROLE_STA_rgrB","172.16.91.125","Desabilitado",""
"TELECONTROLE_STA_realA","TELECONTROLE_STA_realA","172.16.91.252","Desabilitado",""
"TELECONTROLE_STA_realB","TELECONTROLE_STA_realB","172.16.91.124","Desabilitado",""
"TELECONTROLE_TPR2_realB","TELECONTROLE_TPR2_realB","172.16.97.188","Desabilitado",""
"TELECONTROLE_TPR2_realA","TELECONTROLE_TPR2_realA","172.16.97.252","Desabilitado",""
"TELECONTROLE_TPR2_rgrA","TELECONTROLE_TPR2_rgrA","172.16.97.253","Desabilitado",""
"TELECONTROLE_TPR2_rgrB","TELECONTROLE_TPR2_rgrB","172.16.97.189","Desabilitado",""
"TELECONTROLE_UHBC_realB","TELECONTROLE_UHBC_realB","172.20.0.252","Desabilitado",""
"TELECONTROLE_UHBC_realA","TELECONTROLE_UHBC_realA","172.20.1.252","Desabilitado",""
"TELECONTROLE_UHBC_rgrA","TELECONTROLE_UHBC_rgrA","172.20.1.253","Desabilitado",""
"TELECONTROLE_UHBC_rgrB","TELECONTROLE_UHBC_rgrB","172.20.0.253","Desabilitado",""
"TELECONTROLE_UHJB_realA","TELECONTROLE_UHJB_realA","172.20.25.252","Desabilitado",""
"TELECONTROLE_UHJB_realB","TELECONTROLE_UHJB_realB","172.20.24.252","Desabilitado",""
"TELECONTROLE_UHJB_rgrA","TELECONTROLE_UHJB_rgrA","172.20.25.253","Desabilitado",""
"TELECONTROLE_UHJB_rgrB","TELECONTROLE_UHJB_rgrB","172.20.24.253","Desabilitado",""
"TELECONTROLE_UHPJ_rgrA","TELECONTROLE_UHPJ_rgrA","172.20.7.253","Desabilitado",""
"TELECONTROLE_UHPJ_rgrB","TELECONTROLE_UHPJ_rgrB","172.20.6.253","Desabilitado",""
"TELECONTROLE_UHPJ_realA","TELECONTROLE_UHPJ_realA","172.20.7.252","Desabilitado",""
"TELECONTROLE_UHPJ_realB","TELECONTROLE_UHPJ_realB","172.20.6.252","Desabilitado",""
"TELECONTROLE_UHSD_rgrA","TELECONTROLE_UHSD_rgrA","172.20.13.253","Desabilitado",""
"TELECONTROLE_UHSD_rgrB","TELECONTROLE_UHSD_rgrB","172.20.12.253","Desabilitado",""
"TELECONTROLE_UHSD_realA","TELECONTROLE_UHSD_realA","172.20.13.252","Desabilitado",""
"TELECONTROLE_UHSD_realB","TELECONTROLE_UHSD_realB","172.20.12.252","Desabilitado",""
"TELECONTROLE_VIN_rgrA","TELECONTROLE_VIN_rgrA","172.20.178.253","Desabilitado",""
"TELECONTROLE_VIN_realA","TELECONTROLE_VIN_realA","172.20.178.252","Desabilitado",""
"TELECONTROLE_VIN_rgrB","TELECONTROLE_VIN_rgrB","172.20.178.125","Desabilitado",""
"TELECONTROLE_VIN_realB","TELECONTROLE_VIN_realB","172.20.178.124","Desabilitado",""
"TELECONTROLE_VMT_rgrA","TELECONTROLE_VMT_rgrA","172.20.182.253","Desabilitado",""
"TELECONTROLE_VMT_rgrB","TELECONTROLE_VMT_rgrB","172.20.182.125","Desabilitado",""
"TELECONTROLE_VMT_realA","TELECONTROLE_VMT_realA","172.20.182.252","Desabilitado",""
"TELECONTROLE_VMT_realB","TELECONTROLE_VMT_realB","172.20.182.124","Desabilitado",""
"TELECONTROLE_XAN_realB","TELECONTROLE_XAN_realB","172.16.78.60","Desabilitado",""
"TELECONTROLE_XAN_realA","TELECONTROLE_XAN_realA","172.16.78.124","Desabilitado",""
"TELECONTROLE_XAN_rgrB","TELECONTROLE_XAN_rgrB","172.16.78.61","Desabilitado",""
"TELECONTROLE_XAN_rgrA","TELECONTROLE_XAN_rgrA","172.16.78.125","Desabilitado",""
"TELECONTROLE_YTA_realA","TELECONTROLE_YTA_realA","172.16.78.252","Desabilitado",""
"TELECONTROLE_YTA_realB","TELECONTROLE_YTA_realB","172.16.78.188","Desabilitado",""
"TELECONTROLE_YTA_rgrB","TELECONTROLE_YTA_rgrB","172.16.78.189","Desabilitado",""
"TELECONTROLE_YTA_rgrA","TELECONTROLE_YTA_rgrA","172.16.78.253","Desabilitado",""
"ABT_HOTLINES_eth1","ABT_HOTLINES_eth1","10.9.54.50","Desabilitado",""
"ABT_HOTLINES_eth2","ABT_HOTLINES_eth2","10.9.54.51","Desabilitado",""
"ANA_HOTLINES_eth2","ANA_HOTLINES_eth2","10.2.91.59","Desabilitado",""
"ARE_HOTLINES_eth1","ARE_HOTLINES_eth1","10.9.33.65","Desabilitado",""
"ARE_HOTLINES_eth2","ARE_HOTLINES_eth2","10.9.33.67","Desabilitado",""
"ATL2_HOTLINES_eth1","ATL2_HOTLINES_eth1","10.9.94.53","Desabilitado",""
"ATL2_HOTLINES_eth2","ATL2_HOTLINES_eth2","10.9.94.54","Desabilitado",""
"BIG_HOTLINES_eth1","BIG_HOTLINES_eth1","172.19.9.10","Desabilitado",""
"BIG_HOTLINES_eth2","BIG_HOTLINES_eth2","10.9.29.58","Desabilitado",""
"BLU_HOTLINES_eth1","BLU_HOTLINES_eth1","10.9.65.55","Desabilitado",""
"BLU_HOTLINES_eth2","BLU_HOTLINES_eth2","10.9.65.58","Desabilitado",""
"CAM3_HOTLINES_eth1","CAM3_HOTLINES_eth1","10.9.47.51","Desabilitado",""
"CAM3_HOTLINES_eth2","CAM3_HOTLINES_eth2","10.9.47.52","Desabilitado",""
"CAN_HOTLINES_eth1","CAN_HOTLINES_eth1","10.9.61.53","Desabilitado",""
"CAN_HOTLINES_eth2","CAN_HOTLINES_eth2","10.9.61.54","Desabilitado",""
"CAX5_HOTLINES_eth1","CAX5_HOTLINES_eth1","10.9.88.51","Desabilitado",""
"CAX5_HOTLINES_eth2","CAX5_HOTLINES_eth2","10.9.88.52","Desabilitado",""
"CAX6_HOTLINES_eth1","CAX6_HOTLINES_eth1","10.2.85.54","Desabilitado",""
"CAX6_HOTLINES_eth2","CAX6_HOTLINES_eth2","10.2.85.58","Desabilitado",""
"CAX_HOTLINES_eth1","CAX_HOTLINES_eth1","10.9.70.51","Desabilitado",""
"CAX_HOTLINES_eth2","CAX_HOTLINES_eth2","10.9.70.53","Desabilitado",""
"CGR_HOTLINES_eth1","CGR_HOTLINES_eth1","10.9.16.60","Desabilitado",""
"CGR_HOTLINES_eth2","CGR_HOTLINES_eth2","10.9.16.72","Desabilitado",""
"CMO_HOTLINES_eth1","CMO_HOTLINES_eth1","10.9.62.51","Desabilitado",""
"CMO_HOTLINES_eth2","CMO_HOTLINES_eth2","10.9.62.54","Desabilitado",""
"CNO_HOTLINES_eth1","CNO_HOTLINES_eth1","10.9.64.68","Desabilitado",""
"CNO_HOTLINES_eth2","CNO_HOTLINES_eth2","10.9.64.69","Desabilitado",""
"CVO_HOTLINES_eth1","CVO_HOTLINES_eth1","10.9.121.51","Desabilitado",""
"CVO_HOTLINES_eth2","CVO_HOTLINES_eth2","10.9.121.52","Desabilitado",""
"DOU_HOTLINES_eth1","DOU_HOTLINES_eth1","10.9.42.60","Desabilitado",""
"DOU_HOTLINES_eth2","DOU_HOTLINES_eth2","10.9.42.61","Desabilitado",""
"DRO_HOTLINES_eth1","DRO_HOTLINES_eth1","10.9.30.51","Desabilitado",""
"FCO_HOTLINES_eth1","FCO_HOTLINES_eth1","10.9.39.50","Desabilitado",""
"FCO_HOTLINES_eth2","FCO_HOTLINES_eth2","10.9.39.53","Desabilitado",""
"FHA_HOTLINES_eth2","FHA_HOTLINES_eth2","10.9.57.52","Desabilitado",""
"GAR1_HOTLINES_eth1","GAR1_HOTLINES_eth1","10.9.22.50","Desabilitado",""
"GAR1_HOTLINES_eth2","GAR1_HOTLINES_eth2","10.9.22.52","Desabilitado",""
"GAS2_HOTLINES_eth1","GAS2_HOTLINES_eth1","10.9.84.51","Desabilitado",""
"GAS2_HOTLINES_eth2","GAS2_HOTLINES_eth2","10.9.84.52","Desabilitado",""
"GRA3_HOTLINES_eth1","GRA3_HOTLINES_eth1","10.9.28.51","Desabilitado",""
"GRA3_HOTLINES_eth2","GRA3_HOTLINES_eth2","10.9.28.52","Desabilitado",""
"GRA_HOTLINES_eth1","GRA_HOTLINES_eth1","10.9.27.66","Desabilitado",""
"GRA_HOTLINES_eth2","GRA_HOTLINES_eth2","10.9.27.70","Desabilitado",""
"GUA3_HOTLINES_eth1","GUA3_HOTLINES_eth1","10.9.90.50","Desabilitado",""
"GUA3_HOTLINES_eth2","GUA3_HOTLINES_eth2","10.9.90.52","Desabilitado",""
"GUA_HOTLINES_eth1","GUA_HOTLINES_eth1","10.9.120.51","Desabilitado",""
"GUA_HOTLINES_eth2","GUA_HOTLINES_eth2","10.9.120.52","Desabilitado",""
"IJU2_HOTLINES_eth1","IJU2_HOTLINES_eth1","10.9.59.51","Desabilitado",""
"IJU2_HOTLINES_eth2","IJU2_HOTLINES_eth2","10.9.59.52","Desabilitado",""
"ITJ_HOTLINES_eth1","ITJ_HOTLINES_eth1","10.9.71.53","Desabilitado",""
"ITJ_HOTLINES_eth2","ITJ_HOTLINES_eth2","10.9.71.54","Desabilitado",""
"ITR_HOTLINES_eth1","ITR_HOTLINES_eth1","10.9.55.58","Desabilitado",""
"ITR_HOTLINES_eth2","ITR_HOTLINES_eth2","10.9.55.59","Desabilitado",""
"IVI2_HOTLINES_eth1","IVI2_HOTLINES_eth1","10.9.20.51","Desabilitado",""
"IVP_HOTLINES_eth1","IVP_HOTLINES_eth1","10.9.37.53","Desabilitado",""
"IVP_HOTLINES_eth2","IVP_HOTLINES_eth2","10.9.37.54","Desabilitado",""
"JLB_HOTLINES_eth1","JLB_HOTLINES_eth1","10.9.41.62","Desabilitado",""
"JLB_HOTLINES_eth2","JLB_HOTLINES_eth2","10.9.41.65","Desabilitado",""
"JNO_HOTLINES_eth1","JNO_HOTLINES_eth1","10.9.31.51","Desabilitado",""
"JNO_HOTLINES_eth2","JNO_HOTLINES_eth2","10.9.31.52","Desabilitado",""
"JOI_HOTLINES_eth1","JOI_HOTLINES_eth1","10.9.34.68","Desabilitado",""
"JOI_HOTLINES_eth2","JOI_HOTLINES_eth2","10.9.34.69","Desabilitado",""
"LGR_HOTLINES_eth1","LGR_HOTLINES_eth1","10.9.80.51","Desabilitado",""
"LGR_HOTLINES_eth2","LGR_HOTLINES_eth2","10.9.80.54","Desabilitado",""
"LIV2_HOTLINES_eth1","LIV2_HOTLINES_eth1","10.9.69.51","Desabilitado",""
"LIV2_HOTLINES_eth2","LIV2_HOTLINES_eth2","10.9.69.52","Desabilitado",""
"LNA_HOTLINES_eth1","LNA_HOTLINES_eth1","10.9.115.51","Desabilitado",""
"LNA_HOTLINES_eth2","LNA_HOTLINES_eth2","10.9.115.53","Desabilitado",""
"LNS_HOTLINES_eth1","LNS_HOTLINES_eth1","10.9.117.50","Desabilitado",""
"LNS_HOTLINES_eth2","LNS_HOTLINES_eth2","10.9.117.51","Desabilitado",""
"LON_HOTLINES_eth1","LON_HOTLINES_eth1","10.9.32.55","Desabilitado",""
"LON_HOTLINES_eth2","LON_HOTLINES_eth2","10.9.32.56","Desabilitado",""
"MBR3_HOTLINES_eth1","MBR3_HOTLINES_eth1","10.9.119.51","Desabilitado",""
"MBR3_HOTLINES_eth2","MBR3_HOTLINES_eth2","10.9.119.52","Desabilitado",""
"MBR_HOTLINES_eth1","MBR_HOTLINES_eth1","10.9.126.51","Desabilitado",""
"MBR_HOTLINES_eth2","MBR_HOTLINES_eth2","10.9.126.52","Desabilitado",""
"MCH_HOTLINES_eth1","MCH_HOTLINES_eth1","10.9.82.51","Desabilitado",""
"MCH_HOTLINES_eth2","MCH_HOTLINES_eth2","10.9.82.52","Desabilitado",""
"MCL_HOTLINES_eth1","MCL_HOTLINES_eth1","10.9.83.51","Desabilitado",""
"MCL_HOTLINES_eth2","MCL_HOTLINES_eth2","10.9.83.52","Desabilitado",""
"MIM2_HOTLINES_eth1","MIM2_HOTLINES_eth1","10.9.129.51","Desabilitado",""
"MIM2_HOTLINES_eth2","MIM2_HOTLINES_eth2","10.9.129.52","Desabilitado",""
"MIM_HOTLINES_eth1","MIM_HOTLINES_eth1","172.20.143.250","Desabilitado",""
"MIM_HOTLINES_eth2","MIM_HOTLINES_eth2","10.2.21.153","Desabilitado",""
"MIS_HOTLINES_eth1","MIS_HOTLINES_eth1","10.9.75.51","Desabilitado",""
"MIS_HOTLINES_eth2","MIS_HOTLINES_eth2","10.9.75.52","Desabilitado",""
"NPR2_HOTLINES_eth1","NPR2_HOTLINES_eth1","10.9.99.50","Desabilitado",""
"NPR2_HOTLINES_eth2","NPR2_HOTLINES_eth2","10.9.99.51","Desabilitado",""
"OSO2_HOTLINES_eth1","OSO2_HOTLINES_eth1","10.9.93.51","Desabilitado",""
"OSO2_HOTLINES_eth2","OSO2_HOTLINES_eth2","10.9.93.52","Desabilitado",""
"PAL_HOTLINES_eth1","PAL_HOTLINES_eth1","10.9.43.52","Desabilitado",""
"PAL_HOTLINES_eth2","PAL_HOTLINES_eth2","10.9.43.53","Desabilitado",""
"PFU_HOTLINES_eth1","PFU_HOTLINES_eth1","10.9.77.51","Desabilitado",""
"PFU_HOTLINES_eth2","PFU_HOTLINES_eth2","10.9.77.52","Desabilitado",""
"PGR_HOTLINES_eth1","PGR_HOTLINES_eth1","10.9.114.50","Desabilitado",""
"PGR_HOTLINES_eth2","PGR_HOTLINES_eth2","10.9.114.52","Desabilitado",""
"PME_HOTLINES_eth1","PME_HOTLINES_eth1","10.9.98.51","Desabilitado",""
"PME_HOTLINES_eth2","PME_HOTLINES_eth2","10.9.98.52","Desabilitado",""
"PME_HOTLINES_eth3","PME_HOTLINES_eth3","10.9.98.53","Desabilitado",""
"PME_HOTLINES_eth4","PME_HOTLINES_eth4","10.9.98.54","Desabilitado",""
"PME_HOTLINES_eth5","PME_HOTLINES_eth5","10.9.98.58","Desabilitado",""
"PNO_HOTLINES_eth1","PNO_HOTLINES_eth1","10.9.53.54","Desabilitado",""
"PNO_HOTLINES_eth2","PNO_HOTLINES_eth2","10.9.53.56","Desabilitado",""
"QUI_HOTLINES_eth1","QUI_HOTLINES_eth1","10.9.51.51","Desabilitado",""
"QUI_HOTLINES_eth2","QUI_HOTLINES_eth2","10.9.51.52","Desabilitado",""
"SDI_HOTLINES_eth1","SDI_HOTLINES_eth1","10.9.118.50","Desabilitado",""
